split,image_id,provenance,digest
train,img231_20211011_Kaizu_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img235_20211011_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img236_20211011_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img237_20211011_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img238_20211011_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img239_20211011_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img241_20211011_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img245_20211011_Yoro_Suiryoku_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img247_20211011_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img248_20211011_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img249_20211011_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img250_20211011_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img251_20211011_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img252_20211011_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img253_20211018_Kaizu_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img255_20211018_Kaizu_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img256_20211018_Kaizu_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img257_20211018_Kaizu_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img258_20211018_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img259_20211018_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img260_20211018_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img261_20211018_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img262_20211018_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img263_20211018_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img264_20211018_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img265_20211018_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img266_20211018_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img267_20211018_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img268_20211018_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img269_20211018_Yoro_Suiryoku_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img271_20211018_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img272_20211018_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img273_20211018_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img274_20211018_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img275_20211018_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img276_20211018_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img277_20211018_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img278_20211027_Kaizu_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img279_20211027_Kaizu_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img280_20211027_Kaizu_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img281_20211027_Kaizu_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img282_20211027_Kaizu_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img283_20211027_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img284_20211027_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img285_20211027_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img286_20211027_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img287_20211027_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img288_20211027_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img289_20211027_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img290_20211027_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img292_20211027_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img293_20211027_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img295_20211027_Yoro_Suiryoku_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img297_20211027_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img299_20211027_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img300_20211027_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img301_20211027_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img306_20211109_Kaizu_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img307_20211109_Kaizu_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img308_20211109_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img309_20211109_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img310_20211109_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img312_20211109_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img313_20211109_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img314_20211109_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img317_20211109_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img318_20211109_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img319_20211109_Yoro_Suiryoku_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img320_20211109_Yoro_Suiryoku_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img323_20211109_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img324_20211109_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img325_20211109_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img326_20211109_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img327_20211109_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img328_20211114_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img329_20211114_Yoro_Suiryoku_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img330_20211114_Yoro_Suiryoku_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img331_20211114_Yoro_Suiryoku_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img332_20211114_Yoro_Suiryoku_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img336_20211114_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img337_20211114_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img339_20211126_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img341_20211126_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img343_20211126_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img344_20211126_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img346_20211126_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img347_20211126_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img349_20220909_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img350_20220909_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img351_20220909_Yoro_Suiryoku_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img353_20220909_Yoro_Suiryoku_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img354_20220909_Yoro_Suiryoku_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img356_20220909_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img358_20220909_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img360_20220909_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img361_20220909_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img362_20220909_Yoro_RedCabbage_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img363_20220909_Yoro_RedCabbage_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img364_20220909_Yoro_RedCabbage_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img365_20220909_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img366_20220909_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img368_20220910_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img369_20220910_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img370_20220910_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img371_20220910_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img372_20220910_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img373_20220910_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img374_20220910_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img375_20220910_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img376_20220910_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img377_20220910_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img378_20220926_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img380_20220926_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img382_20220926_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img384_20220926_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img387_20220926_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img388_20220926_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img391_20220926_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img394_20220926_Yoro_RedCabbage_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img397_20220926_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img399_20221020_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img400_20221020_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img403_20221020_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img405_20221020_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img406_20221020_Yoro_RedCabbage_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img407_20221020_Yoro_RedCabbage_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img408_20221021_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img409_20221021_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img410_20221021_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img411_20221021_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img412_20221021_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img413_20221021_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img416_20221021_Sunomata_Yumegoromo_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img418_20221104_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img419_20221104_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img420_20221104_Yoro_Suiryoku_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img421_20221104_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img422_20221104_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img425_20221104_Yoro_RedCabbage_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img426_20221104_Yoro_RedCabbage_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img427_20221104_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img429_20221121_Yoro_Suiryoku_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img430_20221121_Yoro_Suiryoku_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img431_20221121_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img433_20221121_Yoro_RedCabbage_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img434_20221121_Yoro_RedCabbage_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img435_20221121_Yoro_RedCabbage_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img436_20221121_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img438_20221205_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img439_20221205_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img441_20221205_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img442_20221205_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img443_20221205_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img444_20221205_Sunomata_Yumegoromo_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img446_20221205_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img447_20221205_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
